timestamp,oxygen_saturation_by_minute
2022-06-08 05:55:14+02:00,50.0
2022-06-08 05:56:14+02:00,80.7
2022-06-08 05:57:14+02:00,84.5
2022-06-08 05:58:14+02:00,87.8
2022-06-08 05:59:14+02:00,90.2
2022-06-08 06:00:14+02:00,92.1
2022-06-08 06:01:15+02:00,93.5
2022-06-08 06:02:15+02:00,94.5
2022-06-08 06:03:15+02:00,94.8
2022-06-08 06:04:15+02:00,95.8
2022-06-08 06:05:15+02:00,96.3
2022-06-08 06:06:15+02:00,96.2
2022-06-08 06:07:15+02:00,96.3
2022-06-08 06:08:16+02:00,96.6
2022-06-08 06:09:16+02:00,95.9
2022-06-08 06:10:16+02:00,96.2
2022-06-08 06:11:16+02:00,96.3
2022-06-08 06:12:16+02:00,96.6
2022-06-08 06:13:16+02:00,96.7
2022-06-08 06:14:16+02:00,96.5
2022-06-08 06:15:17+02:00,96.5
2022-06-08 06:16:17+02:00,96.4
2022-06-08 06:17:17+02:00,96.4
2022-06-08 06:18:17+02:00,96.0
2022-06-08 06:19:17+02:00,95.7
2022-06-08 06:20:17+02:00,95.6
2022-06-08 06:21:17+02:00,95.6
2022-06-08 06:22:18+02:00,95.6
2022-06-08 06:23:18+02:00,95.5
2022-06-08 06:24:18+02:00,95.5
2022-06-08 06:25:18+02:00,95.6
2022-06-08 06:26:18+02:00,95.3
2022-06-08 06:27:18+02:00,95.3
2022-06-08 06:28:19+02:00,95.0
2022-06-08 06:29:19+02:00,94.9
2022-06-08 06:30:19+02:00,94.7
2022-06-08 06:31:19+02:00,94.8
2022-06-08 06:32:19+02:00,94.7
2022-06-08 06:33:19+02:00,94.6
2022-06-08 06:34:19+02:00,94.5
2022-06-08 06:35:20+02:00,94.4
2022-06-08 06:36:20+02:00,94.2
2022-06-08 06:37:20+02:00,94.1
2022-06-08 06:38:20+02:00,94.1
2022-06-08 06:39:20+02:00,94.0
2022-06-08 06:40:20+02:00,93.9
2022-06-08 06:41:21+02:00,93.9
2022-06-08 06:42:21+02:00,94.0
2022-06-08 06:43:21+02:00,93.9
2022-06-08 06:44:21+02:00,93.8
2022-06-08 06:45:21+02:00,93.7
2022-06-08 06:46:21+02:00,93.6
2022-06-08 06:47:21+02:00,93.6
2022-06-08 06:48:22+02:00,93.3
2022-06-08 06:49:22+02:00,93.2
2022-06-08 06:50:22+02:00,93.1
2022-06-08 06:51:22+02:00,92.9
2022-06-08 06:52:22+02:00,92.8
2022-06-08 06:53:22+02:00,92.5
2022-06-08 06:54:22+02:00,92.2
2022-06-08 06:55:23+02:00,92.1
2022-06-08 06:56:23+02:00,91.9
2022-06-08 06:57:23+02:00,50.0
2022-06-08 06:58:23+02:00,91.6
2022-06-08 06:59:23+02:00,92.3
2022-06-08 07:00:23+02:00,93.0
2022-06-08 07:01:24+02:00,93.5
2022-06-08 07:02:24+02:00,94.0
2022-06-08 07:03:24+02:00,94.1
2022-06-08 07:04:24+02:00,93.7
2022-06-08 07:05:24+02:00,93.9
2022-06-08 07:06:24+02:00,93.7
2022-06-08 07:07:24+02:00,93.8
2022-06-08 07:08:25+02:00,94.3
2022-06-08 07:09:25+02:00,93.9
2022-06-08 07:10:25+02:00,94.6
2022-06-08 07:11:25+02:00,94.4
2022-06-08 07:12:25+02:00,94.5
2022-06-08 07:13:25+02:00,94.3
2022-06-08 07:14:26+02:00,94.1
2022-06-08 07:15:26+02:00,94.6
2022-06-08 07:16:26+02:00,94.6
2022-06-08 07:17:26+02:00,95.2
2022-06-08 07:18:26+02:00,94.7
2022-06-08 07:19:26+02:00,95.1
2022-06-08 07:20:26+02:00,95.2
2022-06-08 07:21:27+02:00,95.5
2022-06-08 07:22:27+02:00,94.9
2022-06-08 07:23:27+02:00,95.1
2022-06-08 07:24:27+02:00,95.6
2022-06-08 07:25:27+02:00,95.4
2022-06-08 07:26:27+02:00,94.6
2022-06-08 07:27:27+02:00,50.0
2022-06-08 07:28:28+02:00,50.0
2022-06-08 07:29:28+02:00,50.0
2022-06-08 07:30:28+02:00,50.0
2022-06-08 07:31:28+02:00,94.1
2022-06-08 07:32:28+02:00,92.2
2022-06-08 07:33:28+02:00,90.6
2022-06-08 07:34:28+02:00,50.0
2022-06-08 07:35:29+02:00,87.9
2022-06-08 07:36:29+02:00,87.4
2022-06-08 07:37:29+02:00,86.6
2022-06-08 07:38:29+02:00,50.0
2022-06-08 07:39:29+02:00,50.0
2022-06-08 07:40:29+02:00,50.0
2022-06-08 07:41:29+02:00,50.0
2022-06-08 07:42:30+02:00,50.0
2022-06-08 07:43:30+02:00,50.0
2022-06-08 07:44:30+02:00,50.0
2022-06-08 07:45:30+02:00,50.0
2022-06-08 07:46:30+02:00,50.0
2022-06-08 07:47:30+02:00,50.0
2022-06-08 07:48:30+02:00,50.0
2022-06-08 07:49:31+02:00,50.0
2022-06-08 07:50:31+02:00,50.0
2022-06-08 07:51:31+02:00,50.0
2022-06-08 07:52:31+02:00,50.0
2022-06-08 07:53:31+02:00,50.0
2022-06-08 07:54:31+02:00,50.0
2022-06-08 07:55:31+02:00,50.0
2022-06-08 07:56:32+02:00,50.0
2022-06-08 07:57:32+02:00,50.0
2022-06-08 07:58:32+02:00,50.0
2022-06-08 07:59:32+02:00,50.0
2022-06-08 08:00:32+02:00,50.0
2022-06-08 08:01:32+02:00,50.0
2022-06-08 08:02:32+02:00,50.0
2022-06-08 08:03:33+02:00,50.0
2022-06-08 08:04:33+02:00,50.0
2022-06-08 08:05:33+02:00,50.0
2022-06-08 08:06:33+02:00,50.0
2022-06-08 08:07:33+02:00,50.0
2022-06-08 08:08:33+02:00,50.0
2022-06-08 08:09:34+02:00,50.0
2022-06-08 08:10:34+02:00,50.0
2022-06-08 08:11:34+02:00,50.0
2022-06-08 08:12:34+02:00,50.0
2022-06-08 08:13:34+02:00,50.0
2022-06-08 08:14:34+02:00,50.0
2022-06-08 08:15:34+02:00,50.0
2022-06-08 08:16:34+02:00,50.0
2022-06-09 01:51:00+02:00,50.0
2022-06-09 01:52:00+02:00,92.1
2022-06-09 01:53:00+02:00,92.4
2022-06-09 01:54:00+02:00,92.3
2022-06-09 01:55:00+02:00,92.2
2022-06-09 01:56:00+02:00,92.3
2022-06-09 01:57:00+02:00,92.3
2022-06-09 01:58:00+02:00,92.4
2022-06-09 01:59:00+02:00,92.4
2022-06-09 02:00:00+02:00,92.8
2022-06-09 02:00:00+02:00,92.8
2022-06-09 02:01:00+02:00,92.9
2022-06-09 02:02:00+02:00,92.8
2022-06-09 02:03:00+02:00,92.8
2022-06-09 02:04:01+02:00,92.7
2022-06-09 02:05:01+02:00,92.7
2022-06-09 02:06:01+02:00,92.5
2022-06-09 02:07:01+02:00,92.7
2022-06-09 02:08:01+02:00,93.0
2022-06-09 02:09:01+02:00,93.0
2022-06-09 02:10:01+02:00,92.8
2022-06-09 02:11:02+02:00,92.9
2022-06-09 02:12:02+02:00,92.9
2022-06-09 02:13:02+02:00,92.7
2022-06-09 02:14:02+02:00,93.0
2022-06-09 02:15:02+02:00,92.8
2022-06-09 02:16:02+02:00,93.1
2022-06-09 02:17:02+02:00,93.4
2022-06-09 02:18:02+02:00,93.3
2022-06-09 02:19:02+02:00,93.1
2022-06-09 02:20:02+02:00,93.1
2022-06-09 02:21:02+02:00,93.0
2022-06-09 02:22:03+02:00,93.2
2022-06-09 02:23:03+02:00,93.1
2022-06-09 02:24:03+02:00,92.9
2022-06-09 02:25:03+02:00,93.0
2022-06-09 02:26:03+02:00,93.2
2022-06-09 02:27:03+02:00,93.2
2022-06-09 02:28:03+02:00,94.2
2022-06-09 02:29:03+02:00,94.3
2022-06-09 02:30:03+02:00,94.0
2022-06-09 02:31:03+02:00,93.8
2022-06-09 02:32:04+02:00,94.1
2022-06-09 02:33:04+02:00,93.8
2022-06-09 02:34:04+02:00,93.7
2022-06-09 02:35:04+02:00,93.3
2022-06-09 02:36:04+02:00,93.3
2022-06-09 02:37:04+02:00,93.4
2022-06-09 02:38:04+02:00,93.4
2022-06-09 02:39:04+02:00,93.3
2022-06-09 02:40:04+02:00,93.3
2022-06-09 02:41:04+02:00,50.0
2022-06-09 02:42:04+02:00,92.4
2022-06-09 02:43:05+02:00,89.3
2022-06-09 02:44:05+02:00,87.1
2022-06-09 02:45:05+02:00,86.6
2022-06-09 02:46:05+02:00,84.3
2022-06-09 02:47:05+02:00,84.4
2022-06-09 02:48:05+02:00,83.0
2022-06-09 02:49:05+02:00,83.2
2022-06-09 02:50:05+02:00,81.9
2022-06-09 02:51:05+02:00,82.0
2022-06-09 02:52:05+02:00,82.3
2022-06-09 02:53:05+02:00,81.9
2022-06-09 02:54:06+02:00,83.9
2022-06-09 02:55:06+02:00,86.0
2022-06-09 02:56:06+02:00,86.8
2022-06-09 02:57:06+02:00,87.7
2022-06-09 02:58:06+02:00,89.3
2022-06-09 02:59:06+02:00,89.3
2022-06-09 03:00:06+02:00,89.3
2022-06-09 03:01:06+02:00,90.4
2022-06-09 03:02:07+02:00,91.4
2022-06-09 03:03:07+02:00,91.7
2022-06-09 03:04:07+02:00,91.1
2022-06-09 03:05:07+02:00,90.4
2022-06-09 03:06:07+02:00,90.5
2022-06-09 03:07:07+02:00,50.0
2022-06-09 03:08:07+02:00,50.0
2022-06-09 03:09:07+02:00,91.1
2022-06-09 03:10:07+02:00,92.0
2022-06-09 03:11:07+02:00,92.4
2022-06-09 03:12:07+02:00,92.2
2022-06-09 03:13:08+02:00,91.5
2022-06-09 03:14:08+02:00,91.3
2022-06-09 03:15:08+02:00,91.0
2022-06-09 03:16:08+02:00,90.7
2022-06-09 03:17:08+02:00,90.5
2022-06-09 03:18:08+02:00,90.4
2022-06-09 03:19:08+02:00,90.2
2022-06-09 03:20:09+02:00,90.3
2022-06-09 03:21:09+02:00,90.3
2022-06-09 03:22:09+02:00,90.2
2022-06-09 03:23:09+02:00,90.6
2022-06-09 03:24:09+02:00,90.9
2022-06-09 03:25:09+02:00,90.8
2022-06-09 03:26:10+02:00,90.8
2022-06-09 03:27:10+02:00,91.2
2022-06-09 03:28:10+02:00,91.4
2022-06-09 03:29:10+02:00,90.9
2022-06-09 03:30:10+02:00,90.9
2022-06-09 03:31:10+02:00,91.5
2022-06-09 03:32:10+02:00,92.0
2022-06-09 03:33:11+02:00,92.3
2022-06-09 03:34:11+02:00,92.6
2022-06-09 03:35:11+02:00,92.7
2022-06-09 03:36:11+02:00,92.8
2022-06-09 03:37:11+02:00,93.0
2022-06-09 03:38:11+02:00,93.0
2022-06-09 03:39:12+02:00,93.0
2022-06-09 03:40:12+02:00,93.0
2022-06-09 03:41:12+02:00,92.8
2022-06-09 03:42:12+02:00,92.7
2022-06-09 03:43:12+02:00,92.7
2022-06-09 03:44:12+02:00,92.5
2022-06-09 03:45:12+02:00,92.4
2022-06-09 03:46:13+02:00,92.4
2022-06-09 03:47:13+02:00,92.2
2022-06-09 03:48:13+02:00,91.7
2022-06-09 03:49:13+02:00,91.4
2022-06-09 03:50:13+02:00,91.1
2022-06-09 03:51:13+02:00,50.0
2022-06-09 03:52:13+02:00,91.1
2022-06-09 03:53:14+02:00,90.7
2022-06-09 03:54:14+02:00,91.0
2022-06-09 03:55:14+02:00,90.7
2022-06-09 03:56:14+02:00,89.8
2022-06-09 03:57:14+02:00,89.4
2022-06-09 03:58:14+02:00,85.7
2022-06-09 03:59:14+02:00,86.8
2022-06-09 04:00:15+02:00,50.0
2022-06-09 04:01:15+02:00,86.9
2022-06-09 04:02:15+02:00,84.9
2022-06-09 04:03:15+02:00,81.1
2022-06-09 04:04:15+02:00,81.4
2022-06-09 04:05:15+02:00,84.7
2022-06-09 04:06:15+02:00,84.1
2022-06-09 04:07:16+02:00,84.4
2022-06-09 04:08:16+02:00,84.7
2022-06-09 04:09:16+02:00,87.2
2022-06-09 04:10:16+02:00,87.6
2022-06-09 04:11:16+02:00,89.1
2022-06-09 04:12:16+02:00,90.5
2022-06-09 04:13:17+02:00,50.0
2022-06-09 04:14:17+02:00,88.0
2022-06-09 04:15:17+02:00,50.0
2022-06-09 04:16:17+02:00,84.8
2022-06-09 04:17:17+02:00,84.1
2022-06-09 04:18:17+02:00,83.5
2022-06-09 04:19:17+02:00,83.0
2022-06-09 04:20:18+02:00,82.6
2022-06-09 04:21:18+02:00,82.7
2022-06-09 04:22:18+02:00,82.3
2022-06-09 04:23:18+02:00,81.9
2022-06-09 04:24:18+02:00,81.9
2022-06-09 04:25:18+02:00,82.3
2022-06-09 04:26:18+02:00,82.2
2022-06-09 04:27:19+02:00,50.0
2022-06-09 04:28:19+02:00,84.8
2022-06-09 04:29:19+02:00,88.2
2022-06-09 04:30:19+02:00,89.5
2022-06-09 04:31:19+02:00,91.5
2022-06-09 04:32:19+02:00,92.6
2022-06-09 04:33:19+02:00,93.6
2022-06-09 04:34:20+02:00,93.9
2022-06-09 04:35:20+02:00,94.1
2022-06-09 04:36:20+02:00,94.3
2022-06-09 04:37:20+02:00,94.2
2022-06-09 04:38:20+02:00,94.1
2022-06-09 04:39:20+02:00,94.0
2022-06-09 04:40:21+02:00,94.2
2022-06-09 04:41:21+02:00,94.1
2022-06-09 04:42:21+02:00,94.1
2022-06-09 04:43:21+02:00,94.1
2022-06-09 04:44:21+02:00,94.0
2022-06-09 04:45:21+02:00,94.0
2022-06-09 04:46:21+02:00,94.0
2022-06-09 04:47:22+02:00,94.0
2022-06-09 04:48:22+02:00,94.2
2022-06-09 04:49:22+02:00,94.7
2022-06-09 04:50:22+02:00,94.8
2022-06-09 04:51:22+02:00,94.7
2022-06-09 04:52:22+02:00,94.5
2022-06-09 04:53:22+02:00,94.4
2022-06-09 04:54:23+02:00,94.5
2022-06-09 04:55:23+02:00,94.6
2022-06-09 04:56:23+02:00,94.4
2022-06-09 04:57:23+02:00,94.5
2022-06-09 04:58:23+02:00,94.4
2022-06-09 04:59:23+02:00,94.3
2022-06-09 05:00:23+02:00,94.3
2022-06-09 05:01:24+02:00,94.3
2022-06-09 05:02:24+02:00,94.3
2022-06-09 05:03:24+02:00,94.3
2022-06-09 05:04:24+02:00,94.3
2022-06-09 05:05:24+02:00,94.4
2022-06-09 05:06:24+02:00,94.4
2022-06-09 05:07:25+02:00,94.5
2022-06-09 05:08:25+02:00,94.3
2022-06-09 05:09:25+02:00,94.3
2022-06-09 05:10:25+02:00,94.4
2022-06-09 05:11:25+02:00,94.5
2022-06-09 05:12:25+02:00,94.8
2022-06-09 05:13:25+02:00,94.6
2022-06-09 05:14:26+02:00,94.5
2022-06-09 05:15:26+02:00,94.5
2022-06-09 05:16:26+02:00,94.7
2022-06-09 05:17:26+02:00,95.2
2022-06-09 05:18:26+02:00,95.4
2022-06-09 05:19:26+02:00,95.5
2022-06-09 05:20:27+02:00,95.4
2022-06-09 05:21:27+02:00,95.1
2022-06-09 05:22:27+02:00,94.6
2022-06-09 05:23:27+02:00,50.0
2022-06-09 05:24:27+02:00,93.3
2022-06-09 05:25:27+02:00,92.1
2022-06-09 05:26:27+02:00,91.0
2022-06-09 05:27:28+02:00,90.6
2022-06-09 05:28:28+02:00,91.1
2022-06-09 05:29:28+02:00,91.1
2022-06-09 05:30:28+02:00,90.1
2022-06-09 05:31:28+02:00,91.0
2022-06-09 05:32:28+02:00,90.6
2022-06-09 05:33:28+02:00,90.7
2022-06-09 05:34:29+02:00,90.9
2022-06-09 05:35:29+02:00,89.8
2022-06-09 05:36:29+02:00,90.2
2022-06-09 05:37:29+02:00,92.0
2022-06-09 05:38:29+02:00,92.0
2022-06-09 05:39:29+02:00,91.7
2022-06-09 05:40:30+02:00,91.0
2022-06-09 05:41:30+02:00,92.1
2022-06-09 05:42:30+02:00,91.5
2022-06-09 05:43:30+02:00,91.9
2022-06-09 05:44:30+02:00,91.6
2022-06-09 05:45:30+02:00,90.9
2022-06-09 05:46:30+02:00,89.9
2022-06-09 05:47:31+02:00,89.8
2022-06-09 05:48:31+02:00,88.9
2022-06-09 05:49:31+02:00,87.0
2022-06-09 05:50:31+02:00,88.0
2022-06-09 05:51:31+02:00,88.5
2022-06-09 05:52:31+02:00,86.6
2022-06-09 05:53:31+02:00,87.6
2022-06-09 05:54:32+02:00,87.4
2022-06-09 05:55:32+02:00,88.5
2022-06-09 05:56:32+02:00,87.4
2022-06-09 05:57:32+02:00,86.7
2022-06-09 05:58:32+02:00,86.7
2022-06-09 05:59:32+02:00,86.1
2022-06-09 06:00:33+02:00,86.2
2022-06-09 06:01:33+02:00,86.2
2022-06-09 06:02:33+02:00,85.3
2022-06-09 06:03:33+02:00,86.3
2022-06-09 06:04:33+02:00,87.3
2022-06-09 06:05:33+02:00,87.0
2022-06-09 06:06:33+02:00,88.3
2022-06-09 06:07:34+02:00,87.3
2022-06-09 06:08:34+02:00,86.8
2022-06-09 06:09:34+02:00,87.2
2022-06-09 06:10:34+02:00,88.6
2022-06-09 06:11:34+02:00,89.4
2022-06-09 06:12:34+02:00,86.9
2022-06-09 06:13:34+02:00,86.5
2022-06-09 06:14:35+02:00,50.0
2022-06-09 06:15:35+02:00,84.9
2022-06-09 06:16:35+02:00,50.0
2022-06-09 06:17:35+02:00,85.7
2022-06-09 06:18:35+02:00,87.2
2022-06-09 06:19:35+02:00,88.1
2022-06-09 06:20:36+02:00,88.8
2022-06-09 06:21:36+02:00,89.1
2022-06-09 06:22:36+02:00,89.2
2022-06-09 06:23:36+02:00,89.4
2022-06-09 06:24:36+02:00,89.6
2022-06-09 06:25:36+02:00,89.6
2022-06-09 06:26:36+02:00,89.7
2022-06-09 06:27:37+02:00,89.8
2022-06-09 06:28:37+02:00,89.7
2022-06-09 06:29:37+02:00,89.8
2022-06-09 06:30:37+02:00,90.2
2022-06-09 06:31:37+02:00,90.4
2022-06-09 06:32:37+02:00,90.6
2022-06-09 06:33:37+02:00,90.6
2022-06-09 06:34:38+02:00,90.6
2022-06-09 06:35:38+02:00,90.6
2022-06-09 06:36:38+02:00,90.7
2022-06-09 06:37:38+02:00,90.6
2022-06-09 06:38:38+02:00,90.7
2022-06-09 06:39:38+02:00,90.8
2022-06-09 06:40:39+02:00,90.9
2022-06-09 06:41:39+02:00,90.9
2022-06-09 06:42:39+02:00,90.9
2022-06-09 06:43:39+02:00,91.2
2022-06-09 06:44:39+02:00,91.2
2022-06-09 06:45:39+02:00,91.1
2022-06-09 06:46:39+02:00,91.1
2022-06-09 06:47:40+02:00,91.2
2022-06-09 06:48:40+02:00,91.2
2022-06-09 06:49:40+02:00,91.1
2022-06-09 06:50:40+02:00,91.5
2022-06-09 06:51:40+02:00,91.4
2022-06-09 06:52:40+02:00,91.3
2022-06-09 06:53:40+02:00,50.0
2022-06-09 06:54:41+02:00,93.6
2022-06-09 06:55:41+02:00,95.5
2022-06-09 06:56:41+02:00,96.7
2022-06-09 06:57:41+02:00,97.4
2022-06-09 06:58:41+02:00,97.9
2022-06-09 06:59:41+02:00,97.7
2022-06-09 07:00:42+02:00,98.4
2022-06-09 07:01:42+02:00,98.4
2022-06-09 07:02:42+02:00,96.9
2022-06-09 07:03:42+02:00,95.0
2022-06-09 07:04:42+02:00,93.1
2022-06-09 07:05:42+02:00,92.1
2022-06-09 07:06:42+02:00,91.3
2022-06-09 07:07:43+02:00,90.6
2022-06-09 07:08:43+02:00,89.7
2022-06-09 07:09:43+02:00,50.0
2022-06-09 07:10:43+02:00,50.0
2022-06-09 07:11:43+02:00,88.4
2022-06-09 07:12:43+02:00,89.4
2022-06-09 07:13:44+02:00,91.0
2022-06-09 07:14:44+02:00,90.8
2022-06-09 07:15:44+02:00,50.0
2022-06-09 07:16:44+02:00,92.1
2022-06-09 07:17:44+02:00,92.9
2022-06-09 07:18:44+02:00,93.2
2022-06-09 07:19:44+02:00,92.6
2022-06-09 07:20:45+02:00,92.9
2022-06-09 07:21:45+02:00,50.0
2022-06-09 07:22:45+02:00,50.0
2022-06-09 07:23:45+02:00,92.9
2022-06-09 07:24:45+02:00,91.1
2022-06-09 07:25:45+02:00,50.0
2022-06-09 07:26:45+02:00,50.0
2022-06-09 07:27:46+02:00,50.0
2022-06-09 07:28:46+02:00,50.0
2022-06-09 07:29:46+02:00,85.9
2022-06-09 07:30:46+02:00,82.3
2022-06-09 07:31:46+02:00,50.0
2022-06-09 07:32:46+02:00,79.3
2022-06-09 07:33:46+02:00,50.0
2022-06-09 07:34:47+02:00,50.0
2022-06-09 07:35:47+02:00,50.0
2022-06-09 07:36:47+02:00,50.0
2022-06-09 07:37:47+02:00,50.0
2022-06-09 07:38:47+02:00,50.0
2022-06-09 07:39:47+02:00,50.0
2022-06-09 07:40:47+02:00,50.0
2022-06-09 07:41:48+02:00,50.0
2022-06-09 07:42:48+02:00,50.0
2022-06-09 07:43:48+02:00,50.0
2022-06-09 07:44:48+02:00,50.0
2022-06-09 07:45:48+02:00,50.0
2022-06-09 07:46:48+02:00,50.0
2022-06-09 07:47:48+02:00,50.0
2022-06-09 07:48:49+02:00,50.0
2022-06-09 07:49:49+02:00,50.0
2022-06-09 07:50:49+02:00,50.0
2022-06-09 07:51:49+02:00,50.0
2022-06-09 07:52:49+02:00,50.0
2022-06-09 07:53:49+02:00,50.0
2022-06-09 07:54:49+02:00,50.0
2022-06-09 07:55:50+02:00,50.0
2022-06-09 07:56:50+02:00,50.0
2022-06-09 07:57:50+02:00,50.0
2022-06-10 01:03:00+02:00,94.7
2022-06-10 01:04:00+02:00,50.0
2022-06-10 01:05:00+02:00,50.0
2022-06-10 01:06:00+02:00,50.0
2022-06-10 01:07:00+02:00,93.4
2022-06-10 01:08:00+02:00,92.4
2022-06-10 01:09:00+02:00,92.0
2022-06-10 01:10:00+02:00,91.8
2022-06-10 01:11:00+02:00,91.8
2022-06-10 01:12:00+02:00,91.7
2022-06-10 01:13:00+02:00,91.7
2022-06-10 01:14:01+02:00,91.6
2022-06-10 01:15:01+02:00,91.9
2022-06-10 01:16:01+02:00,91.9
2022-06-10 01:17:01+02:00,91.9
2022-06-10 01:18:01+02:00,91.9
2022-06-10 01:19:01+02:00,92.0
2022-06-10 01:20:01+02:00,91.9
2022-06-10 01:21:01+02:00,91.9
2022-06-10 01:22:01+02:00,91.9
2022-06-10 01:23:02+02:00,91.9
2022-06-10 01:24:02+02:00,91.9
2022-06-10 01:25:02+02:00,92.0
2022-06-10 01:26:02+02:00,92.1
2022-06-10 01:27:02+02:00,92.1
2022-06-10 01:28:02+02:00,92.0
2022-06-10 01:29:02+02:00,92.1
2022-06-10 01:30:02+02:00,92.0
2022-06-10 01:31:03+02:00,92.1
2022-06-10 01:32:03+02:00,92.1
2022-06-10 01:33:03+02:00,92.0
2022-06-10 01:34:03+02:00,92.0
2022-06-10 01:35:03+02:00,92.1
2022-06-10 01:36:03+02:00,92.1
2022-06-10 01:37:03+02:00,92.2
2022-06-10 01:38:03+02:00,92.1
2022-06-10 01:39:03+02:00,92.2
2022-06-10 01:40:04+02:00,92.1
2022-06-10 01:41:04+02:00,92.1
2022-06-10 01:42:04+02:00,92.1
2022-06-10 01:43:04+02:00,92.1
2022-06-10 01:44:04+02:00,92.2
2022-06-10 01:45:04+02:00,92.4
2022-06-10 01:46:04+02:00,92.5
2022-06-10 01:47:04+02:00,92.6
2022-06-10 01:48:05+02:00,92.6
2022-06-10 01:49:05+02:00,92.8
2022-06-10 01:50:05+02:00,92.7
2022-06-10 01:51:05+02:00,92.3
2022-06-10 01:52:05+02:00,92.4
2022-06-10 01:53:05+02:00,92.3
2022-06-10 01:54:05+02:00,92.1
2022-06-10 01:55:05+02:00,91.8
2022-06-10 01:56:05+02:00,92.3
2022-06-10 01:57:05+02:00,50.0
2022-06-10 01:58:05+02:00,84.8
2022-06-10 01:59:06+02:00,81.0
2022-06-10 02:00:06+02:00,78.3
2022-06-10 02:00:06+02:00,78.3
2022-06-10 02:01:06+02:00,76.1
2022-06-10 02:02:06+02:00,75.6
2022-06-10 02:03:06+02:00,74.8
2022-06-10 02:04:06+02:00,75.2
2022-06-10 02:05:06+02:00,74.8
2022-06-10 02:06:06+02:00,76.0
2022-06-10 02:07:06+02:00,75.2
2022-06-10 02:08:06+02:00,75.7
2022-06-10 02:09:06+02:00,77.8
2022-06-10 02:10:07+02:00,81.1
2022-06-10 02:11:07+02:00,83.4
2022-06-10 02:12:07+02:00,87.2
2022-06-10 02:13:07+02:00,50.0
2022-06-10 02:14:07+02:00,87.6
2022-06-10 02:15:07+02:00,88.5
2022-06-10 02:16:07+02:00,89.2
2022-06-10 02:17:07+02:00,89.4
2022-06-10 02:18:07+02:00,89.6
2022-06-10 02:19:07+02:00,89.8
2022-06-10 02:20:08+02:00,90.2
2022-06-10 02:21:08+02:00,90.5
2022-06-10 02:22:08+02:00,90.8
2022-06-10 02:23:08+02:00,90.7
2022-06-10 02:24:08+02:00,90.9
2022-06-10 02:25:08+02:00,90.8
2022-06-10 02:26:09+02:00,91.0
2022-06-10 02:27:09+02:00,90.9
2022-06-10 02:28:09+02:00,90.8
2022-06-10 02:29:09+02:00,90.6
2022-06-10 02:30:09+02:00,90.7
2022-06-10 02:31:09+02:00,90.8
2022-06-10 02:32:10+02:00,91.2
2022-06-10 02:33:10+02:00,91.1
2022-06-10 02:34:10+02:00,91.2
2022-06-10 02:35:10+02:00,91.3
2022-06-10 02:36:10+02:00,91.4
2022-06-10 02:37:10+02:00,91.4
2022-06-10 02:38:10+02:00,91.4
2022-06-10 02:39:11+02:00,50.0
2022-06-10 02:40:11+02:00,91.2
2022-06-10 02:41:11+02:00,90.8
2022-06-10 02:42:11+02:00,90.3
2022-06-10 02:43:11+02:00,89.9
2022-06-10 02:44:11+02:00,89.2
2022-06-10 02:45:12+02:00,90.0
2022-06-10 02:46:12+02:00,89.3
2022-06-10 02:47:12+02:00,88.7
2022-06-10 02:48:12+02:00,88.3
2022-06-10 02:49:12+02:00,50.0
2022-06-10 02:50:12+02:00,88.1
2022-06-10 02:51:12+02:00,89.6
2022-06-10 02:52:13+02:00,91.0
2022-06-10 02:53:13+02:00,92.8
2022-06-10 02:54:13+02:00,94.1
2022-06-10 02:55:13+02:00,94.8
2022-06-10 02:56:13+02:00,94.4
2022-06-10 02:57:13+02:00,94.8
2022-06-10 02:58:14+02:00,94.6
2022-06-10 02:59:14+02:00,94.8
2022-06-10 03:00:14+02:00,94.2
2022-06-10 03:01:14+02:00,94.2
2022-06-10 03:02:14+02:00,94.2
2022-06-10 03:03:14+02:00,94.1
2022-06-10 03:04:14+02:00,94.0
2022-06-10 03:05:15+02:00,93.0
2022-06-10 03:06:15+02:00,93.8
2022-06-10 03:07:15+02:00,94.9
2022-06-10 03:08:15+02:00,94.6
2022-06-10 03:09:15+02:00,93.9
2022-06-10 03:10:15+02:00,94.3
2022-06-10 03:11:16+02:00,94.4
2022-06-10 03:12:16+02:00,94.8
2022-06-10 03:13:16+02:00,94.4
2022-06-10 03:14:16+02:00,95.3
2022-06-10 03:15:16+02:00,94.9
2022-06-10 03:16:16+02:00,94.5
2022-06-10 03:17:17+02:00,94.1
2022-06-10 03:18:17+02:00,93.9
2022-06-10 03:19:17+02:00,93.1
2022-06-10 03:20:17+02:00,91.9
2022-06-10 03:21:17+02:00,92.2
2022-06-10 03:22:17+02:00,90.8
2022-06-10 03:23:17+02:00,89.8
2022-06-10 03:24:18+02:00,90.3
2022-06-10 03:25:18+02:00,91.2
2022-06-10 03:26:18+02:00,91.6
2022-06-10 03:27:18+02:00,50.0
2022-06-10 03:28:18+02:00,89.5
2022-06-10 03:29:18+02:00,84.5
2022-06-10 03:30:19+02:00,84.0
2022-06-10 03:31:19+02:00,84.0
2022-06-10 03:32:19+02:00,79.9
2022-06-10 03:33:19+02:00,81.4
2022-06-10 03:34:19+02:00,81.3
2022-06-10 03:35:19+02:00,80.9
2022-06-10 03:36:19+02:00,80.4
